isInLABounds,councildist,lat,lng,,city,state,department,employeecount,grosspay
0,,33.9816812,-118.2250725,,HUNTINGTON PARK,CA,Public Works - Street Lighting,2,118025
0,,33.9816812,-118.2250725,,HUNTINGTON PARK,CA,Public Works - Street Services,7,390100.15
0,,33.9816812,-118.2250725,,HUNTINGTON PARK,CA,Recreation and Parks,28,231241.5
0,,33.9816812,-118.2250725,,HUNTINGTON PARK,CA,Transportation,9,486591.6
0,,33.9816812,-118.2250725,,HUNTINGTON PARK,CA,Zoo,1,36215.56
0,,33.9816812,-118.2250725,,HUNTINGTON PARK,CA,Library,1,38213.13
0,,33.9816812,-118.2250725,,HUNTINGTON PARK,CA,Transportation,1,19546
0,,32.5839444,-117.1130849,,IMPERIAL BEACH,CA,Police,1,70588.27
0,,39.768403,-86.158068,,INDIANAPOLIS,IN,Recreation and Parks,1,0
0,,33.7205771,-116.2155619,,INDIO,CA,Police,2,195213.86
0,,33.9616801,-118.3531311,,INGELWOOD,CA,Los Angeles Housing,1,39108.24
0,,33.9616801,-118.3531311,,INGELWOOD,CA,Recreation and Parks,2,6430.9
0,,33.9616801,-118.3531311,,INGLEEWOOD,CA,Information Technology Agency,1,73815.93
0,,33.9616801,-118.3531311,,INGLEWOOD,CA,Aging,2,32220
0,,33.9616801,-118.3531311,,INGLEWOOD,CA,Airports,175,9067582.79
0,,33.9616801,-118.3531311,,INGLEWOOD,CA,Animal Services,10,433072.68
0,,33.9616801,-118.3531311,,INGLEWOOD,CA,Building and Safety,4,283500.57
0,,33.9616801,-118.3531311,,INGLEWOOD,CA,City Administrative Officer,1,0
0,,33.9616801,-118.3531311,,INGLEWOOD,CA,City Attorney,9,570500.41
0,,33.9616801,-118.3531311,,INGLEWOOD,CA,City Clerk,1,23763.6
0,,33.9616801,-118.3531311,,INGLEWOOD,CA,City Employees Retirement System,1,67458.6
0,,33.9616801,-118.3531311,,INGLEWOOD,CA,City Planning,5,305256.86
0,,33.9616801,-118.3531311,,INGLEWOOD,CA,Community Investment for Families Department,1,4516.8
0,,33.9616801,-118.3531311,,INGLEWOOD,CA,Council,7,365667.18
0,,33.9616801,-118.3531311,,INGLEWOOD,CA,Cultural Affairs,2,44689
0,,33.9616801,-118.3531311,,INGLEWOOD,CA,Disability,1,72777.09
0,,33.9616801,-118.3531311,,INGLEWOOD,CA,Economic and Workforce Development Department,4,128365
0,,33.9616801,-118.3531311,,INGLEWOOD,CA,Emergency Management,1,128337.44
0,,33.9616801,-118.3531311,,INGLEWOOD,CA,Fire,21,2976603.61
0,,33.9616801,-118.3531311,,INGLEWOOD,CA,General Services,23,1420266.19
0,,33.9616801,-118.3531311,,INGLEWOOD,CA,Harbor,10,651216.5
0,,33.9616801,-118.3531311,,INGLEWOOD,CA,Information Technology Agency,4,253531.84
0,,33.9616801,-118.3531311,,INGLEWOOD,CA,Library,13,486516.96
0,,33.9616801,-118.3531311,,INGLEWOOD,CA,Los Angeles Housing,11,602861.93
0,,33.9616801,-118.3531311,,INGLEWOOD,CA,Mayor,3,129747.9
0,,33.9616801,-118.3531311,,INGLEWOOD,CA,Office of Finance,7,403870.83
0,,33.9616801,-118.3531311,,INGLEWOOD,CA,Pension,2,143410.55
0,,33.9616801,-118.3531311,,INGLEWOOD,CA,Personnel,10,684342.59
0,,33.9616801,-118.3531311,,INGLEWOOD,CA,Police,102,7371948.51
0,,33.9616801,-118.3531311,,INGLEWOOD,CA,Public Works - Contract Administration,2,263556.49
0,,33.9616801,-118.3531311,,INGLEWOOD,CA,Public Works - Engineering,5,383081.59
0,,33.9616801,-118.3531311,,INGLEWOOD,CA,Public Works - Sanitation,55,3209398.69
0,,33.9616801,-118.3531311,,INGLEWOOD,CA,Public Works - Street Lighting,1,68169.57
0,,33.9616801,-118.3531311,,INGLEWOOD,CA,Public Works - Street Services,18,963441.11
0,,33.9616801,-118.3531311,,INGLEWOOD,CA,Recreation and Parks,126,1715774.79
0,,33.9616801,-118.3531311,,INGLEWOOD,CA,Transportation,39,1691700.89
0,,33.9616801,-118.3531311,,INGLEWOOD,CA,Airports,1,41593.13
0,,33.9616801,-118.3531311,,INGLEWOOD,CA,Airports,1,14854.89
0,,33.9616801,-118.3531311,,INGLEWOOD,CA,Airports,1,68002.03
0,,33.9616801,-118.3531311,,INGLEWOOD,CA,Public Works - Sanitation,1,20396.19
0,,33.6845673,-117.8265049,,Irvine,CA,Transportation,1,107814.33
0,,33.6845673,-117.8265049,,IRVINE,CA,Airports,8,737732.11
0,,33.6845673,-117.8265049,,IRVINE,CA,Building and Safety,4,401792.21
0,,33.6845673,-117.8265049,,IRVINE,CA,City Administrative Officer,1,148122.72
0,,33.6845673,-117.8265049,,IRVINE,CA,City Attorney,3,266379.88
0,,33.6845673,-117.8265049,,IRVINE,CA,Controller,2,94155.07
0,,33.6845673,-117.8265049,,IRVINE,CA,Cultural Affairs,1,0
0,,33.6845673,-117.8265049,,IRVINE,CA,Fire,18,2552068.64
0,,33.6845673,-117.8265049,,IRVINE,CA,General Services,2,141875.59
0,,33.6845673,-117.8265049,,IRVINE,CA,Harbor,7,665206.98
0,,33.6845673,-117.8265049,,IRVINE,CA,Information Technology Agency,3,298314
0,,33.6845673,-117.8265049,,IRVINE,CA,Library,1,62013.52
0,,33.6845673,-117.8265049,,IRVINE,CA,Los Angeles Housing,2,129908.23
0,,33.6845673,-117.8265049,,IRVINE,CA,Mayor,2,139577.65
0,,33.6845673,-117.8265049,,IRVINE,CA,Office of Finance,3,283172.08
0,,33.6845673,-117.8265049,,IRVINE,CA,Personnel,5,315417.15
0,,33.6845673,-117.8265049,,IRVINE,CA,Police,45,4042735.47
0,,33.6845673,-117.8265049,,IRVINE,CA,Public Accountability,1,122139.84
0,,33.6845673,-117.8265049,,IRVINE,CA,Public Works - Board of Public Works,1,55446.6
0,,33.6845673,-117.8265049,,IRVINE,CA,Public Works - Engineering,6,521854.66
0,,33.6845673,-117.8265049,,IRVINE,CA,Public Works - Sanitation,10,728723.73
0,,33.6845673,-117.8265049,,IRVINE,CA,Public Works - Street Lighting,1,117692.84
0,,33.6845673,-117.8265049,,IRVINE,CA,Public Works - Street Services,1,63201.22
0,,33.6845673,-117.8265049,,IRVINE,CA,Recreation and Parks,3,13743.52
0,,33.6845673,-117.8265049,,IRVINE,CA,Transportation,3,306233.76
0,,34.1069527,-117.9353413,,IRWINDALE,CA,General Services,1,24712.5
0,,34.1069527,-117.9353413,,IRWINDALE,CA,Police,1,93942.6
0,,34.1069527,-117.9353413,,IRWINDALE,CA,Zoo,1,100
0,,45.3409671,-118.0446618,,ISLAND CITY,OR,Fire,1,224904.28
0,,42.4439614,-76.5018807,,ITHACA,NY,Recreation and Parks,1,0
0,,32.7169988,-116.8761347,,JAMUL,CA,Fire,1,135120.22
0,,42.8113291,-112.3960209,,JUNIPER HILLS,CA,Fire,1,133580.9
0,,42.8113291,-112.3960209,,JUNIPER HILLS,CA,Police,1,101026.81
0,,33.9971974,-117.4854802,,JURAPA VALLEY,CA,Police,1,72311.1
0,,33.9971974,-117.4854802,,JURUPA,CA,Police,2,177846.72
0,,34.006855,-117.4230117,,JURUPA DRIVE,CA,Police,1,59261.86
0,,33.9971974,-117.4854802,,JURUPA VALLEY,CA,Airports,2,182101.56
0,,33.9971974,-117.4854802,,JURUPA VALLEY,CA,Fire,2,283091.46
0,,33.9971974,-117.4854802,,JURUPA VALLEY,CA,General Services,1,16059.24
0,,33.9971974,-117.4854802,,JURUPA VALLEY,CA,Harbor,1,86872.03
0,,33.9971974,-117.4854802,,JURUPA VALLEY,CA,Police,38,3619286.8
0,,33.9971974,-117.4854802,,JURUPA VALLEY,CA,Public Works - Contract Administration,2,166680.8
0,,33.9971974,-117.4854802,,JURUPA VALLEY,CA,Public Works - Sanitation,4,311514.73
0,,33.9971974,-117.4854802,,JURUPA VALLEY,CA,Public Works - Street Services,1,92783.65
0,,33.9971974,-117.4854802,,JURUPA VALLEY,CA,Recreation and Parks,1,44062.31
0,,33.9971974,-117.4854802,,JURUPA VALLEY,CA,Transportation,1,66628.33
0,,33.9971974,-117.4854802,,JURUPA VALLEY,CA,Zoo,1,6071.12
0,,33.9971974,-117.4854802,,JURUPA VALLEY,CA,Public Works - Contract Administration,1,77234.65
0,,34.3005529,-118.3760984,,KAGEL CANYON,CA,City Attorney,1,15840
0,,34.3005529,-118.3760984,,KAGEL CANYON,CA,Fire,1,54244.96
0,,48.1919889,-114.316813,,KALISPELL,MT,Fire,2,233515.59
0,,35.7546732,-118.4253627,,KERNVILLE,CA,Fire,1,125486.52
0,,35.9606384,-83.9207392,,KNOXVILLE,TN,Police,1,91461.53
1,14,34.0522342,-118.2436849,,Los Angeles,CA,Animal Services,4,203686.76
1,14,34.0522342,-118.2436849,,Los Angeles,CA,Economic and Workforce Development Department,1,65806.16
1,14,34.0522342,-118.2436849,,Los Angeles,CA,Police,2,144790.89
1,14,34.0522342,-118.2436849,,Los Angeles,CA,Public Works - Street Services,1,49475.38
1,14,34.0522342,-118.2436849,,Los Angeles,CA,Transportation,1,39791.72
0,,34.2068182,-118.2000277,,LA CANADA,CA,Airports,1,137059.52
0,,34.2068182,-118.2000277,,LA CANADA,CA,Building and Safety,1,130082.72
0,,34.2068182,-118.2000277,,LA CANADA,CA,City Administrative Officer,1,93525.84
0,,34.2068182,-118.2000277,,LA CANADA,CA,City Attorney,10,1354632.64
0,,34.2068182,-118.2000277,,LA CANADA,CA,City Employees Retirement System,1,81926.2
0,,34.2068182,-118.2000277,,LA CANADA,CA,Council,1,51897.12
0,,34.2068182,-118.2000277,,LA CANADA,CA,Fire,2,314969.61
0,,34.2068182,-118.2000277,,LA CANADA,CA,General Services,1,37620.7
0,,34.2068182,-118.2000277,,LA CANADA,CA,Library,1,63841.39
0,,34.2068182,-118.2000277,,LA CANADA,CA,Los Angeles Housing,1,106530.16
0,,34.2068182,-118.2000277,,LA CANADA,CA,Office of Finance,1,46814.08
0,,34.2068182,-118.2000277,,LA CANADA,CA,Personnel,2,75859.24
0,,34.2068182,-118.2000277,,LA CANADA,CA,Police,2,244538.85
0,,34.2068182,-118.2000277,,LA CANADA,CA,Public Works - Sanitation,2,123041.99
0,,34.2068182,-118.2000277,,LA CANADA,CA,Recreation and Parks,3,25545.54
0,,34.2068182,-118.2000277,,LA CANADA,CA,Zoo,1,49925.9
0,,34.2068182,-118.2000277,,LA CANADA FLINTRIDGE,CA,Airports,1,71262.72
0,,34.2068182,-118.2000277,,LA CANADA FLINTRIDGE,CA,City Attorney,9,1192697.92
0,,34.2068182,-118.2000277,,LA CANADA FLINTRIDGE,CA,Fire,1,172605.86
0,,34.2068182,-118.2000277,,LA CANADA FLINTRIDGE,CA,Mayor,1,69127.52
0,,34.2068182,-118.2000277,,LA CANADA FLINTRIDGE,CA,Personnel,1,181631.5
0,,34.2068182,-118.2000277,,LA CANADA FLINTRIDGE,CA,Recreation and Parks,1,0
0,,34.2068182,-118.2000277,,LA CANANDA,CA,Transportation,1,74391.44
0,,34.2286202,-118.2350674,,LA CRESCENTA,CA,Airports,4,414266.77
0,,34.2286202,-118.2350674,,LA CRESCENTA,CA,Animal Services,1,48196.49
0,,34.2286202,-118.2350674,,LA CRESCENTA,CA,Building and Safety,8,723579.06
0,,34.2286202,-118.2350674,,LA CRESCENTA,CA,Cannabis Regulation,1,1350
0,,34.2286202,-118.2350674,,LA CRESCENTA,CA,City Attorney,6,756120.83
0,,34.2286202,-118.2350674,,LA CRESCENTA,CA,City Planning,3,334006
0,,34.2286202,-118.2350674,,LA CRESCENTA,CA,Controller,2,153955.84
0,,34.2286202,-118.2350674,,LA CRESCENTA,CA,Council,1,199007.1
0,,34.2286202,-118.2350674,,LA CRESCENTA,CA,Cultural Affairs,1,5472.45
0,,34.2286202,-118.2350674,,LA CRESCENTA,CA,Employee Relations Board,1,114364.16
0,,34.2286202,-118.2350674,,LA CRESCENTA,CA,Fire,11,1461359.43
0,,34.2286202,-118.2350674,,LA CRESCENTA,CA,General Services,7,508246.48
0,,34.2286202,-118.2350674,,LA CRESCENTA,CA,Harbor,1,62538.84
0,,34.2286202,-118.2350674,,LA CRESCENTA,CA,Information Technology Agency,1,135178.8
0,,34.2286202,-118.2350674,,LA CRESCENTA,CA,Library,4,187335.04
0,,34.2286202,-118.2350674,,LA CRESCENTA,CA,Los Angeles Housing,3,190332.09
0,,34.2286202,-118.2350674,,LA CRESCENTA,CA,Mayor,2,236775.68
0,,34.2286202,-118.2350674,,LA CRESCENTA,CA,Office of Finance,1,23472
0,,34.2286202,-118.2350674,,LA CRESCENTA,CA,Personnel,4,165396.25
0,,34.2286202,-118.2350674,,LA CRESCENTA,CA,Police,34,3210635.27
0,,34.2286202,-118.2350674,,LA CRESCENTA,CA,Public Works - Board of Public Works,1,80499.92
0,,34.2286202,-118.2350674,,LA CRESCENTA,CA,Public Works - Contract Administration,1,89758.31
0,,34.2286202,-118.2350674,,LA CRESCENTA,CA,Public Works - Engineering,2,185678.08
0,,34.2286202,-118.2350674,,LA CRESCENTA,CA,Public Works - Sanitation,8,753404.93
0,,34.2286202,-118.2350674,,LA CRESCENTA,CA,Public Works - Street Lighting,2,96567.94
0,,34.2286202,-118.2350674,,LA CRESCENTA,CA,Public Works - Street Services,3,227887.51
0,,34.2286202,-118.2350674,,LA CRESCENTA,CA,Recreation and Parks,12,309873.49
0,,34.2286202,-118.2350674,,LA CRESCENTA,CA,Transportation,1,118363.52
0,,34.2286202,-118.2350674,,LA CRESCENTA,CA,Zoo,4,239670.15
0,,34.2286202,-118.2350674,,LA CRESENTA,CA,City Employees Retirement System,1,9557.35
0,,34.2286202,-118.2350674,,LA CRESENTA,CA,Fire,1,175009.92
0,,34.2286202,-118.2350674,,LA CRESENTA,CA,Police,2,229553.96
0,,34.2286202,-118.2350674,,LA CRESENTA,CA,Recreation and Parks,2,679.41
0,,34.2286202,-118.2350674,,LA CRESENTA,CA,Transportation,1,94257.31
0,,33.9318591,-117.946137,,LA HABRA,CA,Airports,10,778737.27
0,,33.9318591,-117.946137,,LA HABRA,CA,Building and Safety,3,252844.39
0,,33.9318591,-117.946137,,LA HABRA,CA,City Attorney,1,73214.24
0,,33.9318591,-117.946137,,LA HABRA,CA,City Clerk,1,68000.16
0,,33.9318591,-117.946137,,LA HABRA,CA,Controller,1,126036.47
0,,33.9318591,-117.946137,,LA HABRA,CA,Fire,8,929324.13
0,,33.9318591,-117.946137,,LA HABRA,CA,General Services,6,387992.76
0,,33.9318591,-117.946137,,LA HABRA,CA,Harbor,4,438905.22
0,,33.9318591,-117.946137,,LA HABRA,CA,Information Technology Agency,2,184708.62
0,,33.9318591,-117.946137,,LA HABRA,CA,Los Angeles Housing,4,316683.3
0,,33.9318591,-117.946137,,LA HABRA,CA,Mayor,1,58269.2
0,,33.9318591,-117.946137,,LA HABRA,CA,Personnel,3,185493.07
0,,33.9318591,-117.946137,,LA HABRA,CA,Police,79,7447930.33
0,,33.9318591,-117.946137,,LA HABRA,CA,Public Works - Contract Administration,2,67355.74
0,,33.9318591,-117.946137,,LA HABRA,CA,Public Works - Engineering,5,496725.92
0,,33.9318591,-117.946137,,LA HABRA,CA,Public Works - Sanitation,4,308489.69
0,,33.9318591,-117.946137,,LA HABRA,CA,Public Works - Street Lighting,1,53200.11
0,,33.9318591,-117.946137,,LA HABRA,CA,Public Works - Street Services,6,439575.23
0,,33.9318591,-117.946137,,LA HABRA,CA,Recreation and Parks,5,250209.29
0,,33.9318591,-117.946137,,LA HABRA,CA,Transportation,5,257742.84
0,,33.9608461,-117.9506186,,LA HABRA HEIGHT,CA,Fire,1,174054.94
0,,33.9608461,-117.9506186,,LA HABRA HEIGHTS,CA,Airports,1,76732.41
0,,33.9608461,-117.9506186,,LA HABRA HEIGHTS,CA,City Attorney,1,96019.12
0,,33.9608461,-117.9506186,,LA HABRA HEIGHTS,CA,Fire,1,169726.82
0,,33.9608461,-117.9506186,,LA HABRA HEIGHTS,CA,Harbor,1,153800.32
0,,33.9608461,-117.9506186,,LA HABRA HEIGHTS,CA,Police,7,882931.49
0,,33.9608461,-117.9506186,,LA HABRA HEIGHTS,CA,Public Works - Sanitation,1,55261.38
0,,33.9318591,-117.946137,,LA HARBRA,CA,Airports,1,54606.27
0,,41.289607,-96.0848,,LA MESA,CA,Fire,2,262163.62
0,,41.289607,-96.0848,,LA MESA,CA,Los Angeles Housing,1,50644.5
0,,41.289607,-96.0848,,LA MESA,CA,Police,1,59864.9
0,,33.9172357,-118.0120086,,LA MIRADA,CA,Airports,9,546403.31
0,,33.9172357,-118.0120086,,LA MIRADA,CA,Building and Safety,3,143725.46
0,,33.9172357,-118.0120086,,LA MIRADA,CA,City Employees Retirement System,1,82505.73
0,,33.9172357,-118.0120086,,LA MIRADA,CA,City Planning,1,49337.26
0,,33.9172357,-118.0120086,,LA MIRADA,CA,Controller,1,90417.2
0,,33.9172357,-118.0120086,,LA MIRADA,CA,Disability,1,109585.68
0,,33.9172357,-118.0120086,,LA MIRADA,CA,Economic and Workforce Development Department,2,209095.92
0,,33.9172357,-118.0120086,,LA MIRADA,CA,Fire,16,2361113.25
0,,33.9172357,-118.0120086,,LA MIRADA,CA,General Services,8,496647.4
0,,33.9172357,-118.0120086,,LA MIRADA,CA,Harbor,8,681854.75
0,,33.9172357,-118.0120086,,LA MIRADA,CA,Information Technology Agency,3,292313.43
0,,33.9172357,-118.0120086,,LA MIRADA,CA,Office of Finance,2,189934.95
0,,33.9172357,-118.0120086,,LA MIRADA,CA,Pension,1,115292
0,,33.9172357,-118.0120086,,LA MIRADA,CA,Personnel,2,85658.82
0,,33.9172357,-118.0120086,,LA MIRADA,CA,Police,77,7339849.1
0,,33.9172357,-118.0120086,,LA MIRADA,CA,Public Works - Contract Administration,1,136330.48
0,,33.9172357,-118.0120086,,LA MIRADA,CA,Public Works - Engineering,3,346719.67
0,,33.9172357,-118.0120086,,LA MIRADA,CA,Public Works - Sanitation,7,552075.94
0,,33.9172357,-118.0120086,,LA MIRADA,CA,Public Works - Street Lighting,3,269672.14
0,,33.9172357,-118.0120086,,LA MIRADA,CA,Public Works - Street Services,2,165835.03
0,,33.9172357,-118.0120086,,LA MIRADA,CA,Recreation and Parks,5,213224.67
0,,33.9172357,-118.0120086,,LA MIRADA,CA,Transportation,2,121429.38
0,,31.9204744,-106.4060436,,LA MIRANDA,CA,Public Works - Sanitation,1,85898.98
0,,33.9172357,-118.0120086,,LA MIRARADA,CA,Airports,1,139464.8
0,,28.7133828,-17.9057813,,LA PALMA,CA,Airports,8,703155.1
0,,28.7133828,-17.9057813,,LA PALMA,CA,Building and Safety,1,109084.16
0,,28.7133828,-17.9057813,,LA PALMA,CA,City Attorney,1,151591.68
0,,28.7133828,-17.9057813,,LA PALMA,CA,Fire,3,350218.09
0,,28.7133828,-17.9057813,,LA PALMA,CA,General Services,1,77897.2
0,,28.7133828,-17.9057813,,LA PALMA,CA,Harbor,3,286128.17
0,,28.7133828,-17.9057813,,LA PALMA,CA,Police,13,1324747.79
0,,28.7133828,-17.9057813,,LA PALMA,CA,Public Works - Contract Administration,1,98346.93
0,,28.7133828,-17.9057813,,LA PALMA,CA,Public Works - Engineering,3,287709.76
0,,28.7133828,-17.9057813,,LA PALMA,CA,Public Works - Sanitation,3,288333.02
0,,28.7133828,-17.9057813,,LA PALMA,CA,Recreation and Parks,4,266438.23
0,,34.0200114,-117.9495083,,LA PUENTE,CA,Aging,1,36286.8
0,,34.0200114,-117.9495083,,LA PUENTE,CA,Airports,12,831174.01
0,,34.0200114,-117.9495083,,LA PUENTE,CA,Animal Services,1,48740.14
0,,34.0200114,-117.9495083,,LA PUENTE,CA,Building and Safety,1,82337.25
0,,34.0200114,-117.9495083,,LA PUENTE,CA,City Attorney,6,338814.84
0,,34.0200114,-117.9495083,,LA PUENTE,CA,City Clerk,2,99891.08
0,,34.0200114,-117.9495083,,LA PUENTE,CA,City Employees Retirement System,1,88294.37
0,,34.0200114,-117.9495083,,LA PUENTE,CA,Community Investment for Families Department,1,6012
0,,34.0200114,-117.9495083,,LA PUENTE,CA,Controller,1,81340.8
0,,34.0200114,-117.9495083,,LA PUENTE,CA,Council,1,8827.2
0,,34.0200114,-117.9495083,,LA PUENTE,CA,Cultural Affairs,1,0
0,,34.0200114,-117.9495083,,LA PUENTE,CA,Economic and Workforce Development Department,2,150338.96
0,,34.0200114,-117.9495083,,LA PUENTE,CA,Employee Relations Board,1,8100
0,,34.0200114,-117.9495083,,LA PUENTE,CA,Fire,4,532954.43
0,,34.0200114,-117.9495083,,LA PUENTE,CA,General Services,14,824083.49
0,,34.0200114,-117.9495083,,LA PUENTE,CA,Harbor,2,124741.04
0,,34.0200114,-117.9495083,,LA PUENTE,CA,Information Technology Agency,6,281619.7
0,,34.0200114,-117.9495083,,LA PUENTE,CA,Library,1,77520.72
0,,34.0200114,-117.9495083,,LA PUENTE,CA,Los Angeles Housing,2,138001.5
0,,34.0200114,-117.9495083,,LA PUENTE,CA,Mayor,2,103786.94
0,,34.0200114,-117.9495083,,LA PUENTE,CA,Office of Finance,2,126570.48
0,,34.0200114,-117.9495083,,LA PUENTE,CA,Pension,1,64376.2
0,,34.0200114,-117.9495083,,LA PUENTE,CA,Personnel,9,441693.27
0,,34.0200114,-117.9495083,,LA PUENTE,CA,Police,76,5782195.65
0,,34.0200114,-117.9495083,,LA PUENTE,CA,Public Works - Contract Administration,3,176408.12
0,,34.0200114,-117.9495083,,LA PUENTE,CA,Public Works - Engineering,4,277908.74
0,,34.0200114,-117.9495083,,LA PUENTE,CA,Public Works - Sanitation,19,1262838.4
0,,34.0200114,-117.9495083,,LA PUENTE,CA,Public Works - Street Lighting,9,577199.54
0,,34.0200114,-117.9495083,,LA PUENTE,CA,Public Works - Street Services,7,431116.15
0,,34.0200114,-117.9495083,,LA PUENTE,CA,Recreation and Parks,24,330317.06
0,,34.0200114,-117.9495083,,LA PUENTE,CA,Transportation,8,492162.61
0,,34.0200114,-117.9495083,,"LA PUENTE,",CA,Library,1,16239.08
0,,36.2847295,-95.8474591,,LA QUINTA,CA,City Attorney,1,173358.48
0,,36.2847295,-95.8474591,,LA QUINTA,CA,Controller,1,196671.18
0,,36.2847295,-95.8474591,,LA QUINTA,CA,Fire,2,276117.4
0,,36.2847295,-95.8474591,,LA QUINTA,CA,Police,2,241577.4
0,,34.1008426,-117.7678355,,LA VERNE,CA,Airports,6,489850.72
0,,34.1008426,-117.7678355,,LA VERNE,CA,Animal Services,1,44532.24
0,,34.1008426,-117.7678355,,LA VERNE,CA,Building and Safety,1,151967.98
0,,34.1008426,-117.7678355,,LA VERNE,CA,Cannabis Regulation,1,44404.67
0,,34.1008426,-117.7678355,,LA VERNE,CA,City Attorney,3,263630.32
0,,34.1008426,-117.7678355,,LA VERNE,CA,Fire,11,1366906.87
0,,34.1008426,-117.7678355,,LA VERNE,CA,General Services,8,539537.52
0,,34.1008426,-117.7678355,,LA VERNE,CA,Harbor,1,53880.56
0,,34.1008426,-117.7678355,,LA VERNE,CA,Information Technology Agency,2,81716.07
0,,34.1008426,-117.7678355,,LA VERNE,CA,Personnel,1,51291.92
0,,34.1008426,-117.7678355,,LA VERNE,CA,Police,59,5868981.6
0,,34.1008426,-117.7678355,,LA VERNE,CA,Public Works - Contract Administration,1,84933.89
0,,34.1008426,-117.7678355,,LA VERNE,CA,Public Works - Engineering,2,230624.56
0,,34.1008426,-117.7678355,,LA VERNE,CA,Public Works - Sanitation,7,365449.14
0,,34.1008426,-117.7678355,,LA VERNE,CA,Public Works - Street Lighting,1,56271.69
0,,34.1008426,-117.7678355,,LA VERNE,CA,Public Works - Street Services,2,157103.49
0,,34.1008426,-117.7678355,,LA VERNE,CA,Recreation and Parks,2,126844.4
0,,34.1008426,-117.7678355,,LA VERNE,CA,Transportation,3,200424.51
0,,34.1008426,-117.7678355,,LA VERNE,CA,Zoo,1,21854.34
0,,33.550735,-117.6411717,,LADERA RANCH,CA,Building and Safety,1,100405.92
0,,33.550735,-117.6411717,,LADERA RANCH,CA,Fire,8,999200.56
0,,33.550735,-117.6411717,,LADERA RANCH,CA,Library,1,150319.21
0,,33.550735,-117.6411717,,LADERA RANCH,CA,Police,7,826424
0,,30.4601975,-97.9883477,,LAGO VISTA,TX,Fire,1,123499.21
0,,33.5427189,-117.7853568,,LAGUNA BEACH,CA,Fire,1,168396.37
0,,33.5427189,-117.7853568,,LAGUNA BEACH,CA,Harbor,1,140681.48
0,,33.5427189,-117.7853568,,LAGUNA BEACH,CA,Police,1,140969
0,,33.5427189,-117.7853568,,LAGUNA BEACH,CA,Public Works - Contract Administration,1,44042.96
0,,33.5916433,-117.6986604,,LAGUNA HILLS,CA,Airports,1,83397.07
0,,33.5916433,-117.6986604,,LAGUNA HILLS,CA,Fire,1,151764.09
0,,33.5916433,-117.6986604,,LAGUNA HILLS,CA,Harbor,1,105286.08
0,,33.5916433,-117.6986604,,LAGUNA HILLS,CA,Police,2,176904.79
0,,33.5916433,-117.6986604,,LAGUNA HILLS,CA,Public Works - Engineering,1,108071.04
0,,33.5916433,-117.6986604,,LAGUNA HILLS,CA,Public Works - Sanitation,1,74080.72
0,,33.5236744,-117.7149438,,LAGUNA NIGUEL,CA,Building and Safety,1,96354.77
0,,33.5236744,-117.7149438,,LAGUNA NIGUEL,CA,City Attorney,2,214180.33
0,,33.5236744,-117.7149438,,LAGUNA NIGUEL,CA,Council,1,35000.56
0,,33.5236744,-117.7149438,,LAGUNA NIGUEL,CA,Fire,16,2638748.14
0,,33.5236744,-117.7149438,,LAGUNA NIGUEL,CA,Harbor,3,764765.21
0,,33.5236744,-117.7149438,,LAGUNA NIGUEL,CA,Information Technology Agency,1,109989.27
0,,33.5236744,-117.7149438,,LAGUNA NIGUEL,CA,Personnel,1,156253.67
0,,33.5236744,-117.7149438,,LAGUNA NIGUEL,CA,Police,8,838313.28
0,,33.5236744,-117.7149438,,LAGUNA NIGUEL,CA,Public Works - Engineering,1,120547.84
0,,33.5236744,-117.7149438,,LAGUNA NIGUEL,CA,Public Works - Sanitation,2,78041.73
0,,33.5236744,-117.7149438,,LAGUNA NIGUEL,CA,Public Works - Street Lighting,1,124347.84
0,,33.5236744,-117.7149438,,LAGUNA NIGUEL,CA,Transportation,1,53025.39
